player,Normalized Win Probability
Cristiano Ronaldo,62.30366492146597
Zlatan Ibrahimović,11.518324607329843
Luis Suárez,9.424083769633508
Lionel Messi,4.18848167539267
Antoine Griezmann,3.1413612565445024
Robert Lewandowski,2.6178010471204187
Neymar,2.6178010471204187
Karim Benzema,1.5706806282722512
Gareth Bale,1.0471204188481675
Thomas Müller,0.5235602094240838
Manuel Neuer,0.5235602094240838
Jan Oblak,0.5235602094240838
Benoît Trémoulinas,0.0
Aleksandar Dragović,0.0
Aleksandr Anyukov,0.0
Alessandro Florenzi,0.0
Alex Teixeira,0.0
Alexis Sánchez,0.0
Andrea Barzagli,0.0
Andriy Yarmolenko,0.0
André Almeida,0.0
Andrés Guardado,0.0
Artem Dzyuba,0.0
Andrés Iniesta,0.0
Anthony Lopes,0.0
Anthony Martial,0.0
Anton Tinnerholm,0.0
Antonio Rüdiger,0.0
André Schürrle,0.0
Arturo Vidal,0.0
Axel Witsel,0.0
Bacary Sagna,0.0
Diego Costa,0.0
Alan Dzagoev,0.0
Davy Pröpper,0.0
Bernd Leno,0.0
Blaise Matuidi,0.0
Chris Smalling,0.0
Christian Träsch,0.0
Corentin Tolisso,0.0
César Azpilicueta,0.0
Dani Alves,0.0
Dani Carvajal,0.0
Daniel Parejo,0.0
Danijel Milićević,0.0
Danilo,0.0
Danny,0.0
Dante,0.0
David Alaba,0.0
David Luiz,0.0
David Silva,0.0
David de Gea,0.0
Ahmed Musa,0.0
Derlis González,0.0
Diego Benaglio,0.0
Branko Ilić,0.0
Dimitris Siovas,0.0
Igor Akinfeev,0.0
Domenico Criscito,0.0
Fernando,0.0
Douglas Costa,0.0
Eden Hazard,0.0
Edinson Cavani,0.0
Eduardo Carvalho,0.0
Eliaquim Mangala,0.0
Eliseu,0.0
Enoch Kofi Adu,0.0
Eran Zahavi,0.0
Ezequiel Garay,0.0
Gerard Piqué,0.0
Gianluigi Buffon,0.0
Fernando Muslera,0.0
Fernando Torres,0.0
Filip Mladenović,0.0
Filipe Luís,0.0
Fred,0.0
Gabi,0.0
Gal Alberman,0.0
Gary Cahill,0.0
Gaël Clichy,0.0
Fernandinho,0.0
Giorgio Chiellini,0.0
Hakan Balta,0.0
Javi García,0.0
Hulk,0.0
Héctor Bellerín,0.0
Héctor Moreno,0.0
Casemiro,0.0
Iker Casillas,0.0
Isco,0.0
Ivan Rakitić,0.0
Jardel Jardel,0.0
Jaume Doménech,0.0
Javi Martínez,0.0
Grzegorz Krychowiak,0.0
Javier Mascherano,0.0
Jeffrey Bruma,0.0
Jeroen Zoet,0.0
Jesús Navas,0.0
Joe Hart,0.0
Johan Wiland,0.0
Jonas,0.0
Jonathan Tah,0.0
Jordi Alba,0.0
Cesc Fàbregas,0.0
Sergio Busquets,0.0
Bruno Martins Indi,0.0
Kostas Manolas,0.0
Jérémy Taravel,0.0
Jérôme Boateng,0.0
Júlio César,0.0
Jürgen Locadia,0.0
Kevin De Bruyne,0.0
Kevin Kampl,0.0
Kevin Trapp,0.0
Keylor Navas,0.0
Koke,0.0
Lars Stindl,0.0
Juanfran,0.0
Lasse Nielsen,0.0
Laurent Depoitre,0.0
Laurent Koscielny,0.0
Leonardo Bonucci,0.0
Nicolás Otamendi,0.0
Nicolás Gaitán,0.0
Oscar Wendt,0.0
Oleksandr Shovkovskiy,0.0
Omar Elabdellaoui,0.0
Julian Draxler,0.0
Juan Bernat,0.0
Diego Godín,0.0
Miralem Pjanić,0.0
Marquinhos,0.0
Matz Sels,0.0
Max Kruse,0.0
Marc-André ter Stegen,0.0
Marcelo,0.0
Adrien Rabiot,0.0
Luuk de Jong,0.0
Maxwell,0.0
Mesut Özil,0.0
Mohamed Salah,0.0
Luiz Gustavo,0.0
Nacho Monreal,0.0
Naldo,0.0
Nana Akwasi Asare,0.0
Nemanja Milunović,0.0
Nenad Erić,0.0
Nicolas Lombaerts,0.0
Maximilian Arnold,0.0
Lucas Digne,0.0
Luka Modrić,0.0
Stephan Lichtsteiner,0.0
Sven Kums,0.0
Thiago Alcántara,0.0
Renato Neto,0.0
Pepe,0.0
Philipp Lahm,0.0
Pizzi,0.0
Pontus Wernbloom,0.0
Predrag Rajković,0.0
Radja Nainggolan,0.0
Raffael,0.0
Raúl Jiménez,0.0
Sergio Ramos,0.0
Renato Sanches,0.0
Thiago Motta,0.0
Ricardo Rodríguez,0.0
Roberto,0.0
Santiago Arias,0.0
Saúl Ñíguez,0.0
Sergei Chernik,0.0
Sergio Agüero,0.0
José María Giménez,0.0
Joshua Brenet,0.0
Joshua Kimmich,0.0
Paul Pogba,0.0
Josuha Guilavogui,0.0
Raheem Sterling,0.0
Sergio Rico,0.0
Thiago Silva,0.0
Thomas Foket,0.0
Toni Kroos,0.0
Vitorino Antunes,0.0
Wendell,0.0
Wesley Sneijder,0.0
Willian,0.0
Wojciech Szczęsny,0.0
Xabi Alonso,0.0
Yann Sommer,0.0
Yannick Carrasco,0.0
Yaroslav Rakitskiy,0.0
Yaya Touré,0.0
Yevgeny Postnikov,0.0
Yevhen Khacheridi,0.0
Yuri Lodygin,0.0
Álvaro Morata,0.0
Stefan Mitrović,0.0
Serhiy Rybalka,0.0
Ángel Di María,0.0
